-0.421,0.080,0.870,3.418,0.793,0.793
-0.422,0.080,0.872,3.357,0.854,0.671
-0.421,0.080,0.875,3.662,1.160,0.916
-0.418,0.079,0.874,3.784,1.343,0.732
-0.417,0.080,0.873,3.479,1.404,0.793
-0.417,0.081,0.874,3.235,1.282,0.854
-0.415,0.084,0.876,2.930,1.160,0.854
-0.411,0.086,0.876,2.502,1.221,0.916
-0.411,0.087,0.876,2.808,1.099,1.160
-0.411,0.085,0.877,3.418,0.854,1.343

-1.497,4.000,4.000,-517.761,-362.000,-128.418
4.000,4.000,4.000,-1206.299,620.911,219.055
2.966,2.286,4.000,-233.826,83.801,45.044
0.383,0.476,2.831,86.243,-300.049,-56.763
-0.268,-0.094,1.194,151.062,-371.948,-76.233
-0.269,-0.108,0.503,132.507,-295.715,-38.269
-0.247,0.026,0.176,100.647,-205.872,17.456
-0.354,0.033,0.043,79.468,-141.663,67.993
-0.340,0.235,-0.103,81.665,-91.614,88.257
-0.204,0.014,-0.099,117.432,-30.640,93.140
-0.110,-0.022,-0.055,151.855,20.386,54.138
-0.113,0.007,-0.035,176.697,49.988,2.380
-0.083,0.015,-0.030,190.979,59.875,-15.442
-0.051,-0.034,-0.033,194.092,56.519,-4.150
-0.031,-0.086,-0.019,187.073,44.495,11.353
-0.031,-0.114,-0.001,172.668,26.306,17.395
-0.057,-0.145,0.001,154.419,4.211,10.986
-0.272,-0.567,0.154,132.690,-18.799,-4.761
-0.446,-1.663,0.645,35.461,1.404,-15.808
0.367,-1.536,0.770,-246.460,109.497,22.339
1.186,-1.106,0.904,-521.057,137.390,85.388
0.512,0.028,1.535,-713.562,13.733,130.432
-0.098,2.297,3.095,-759.460,-54.565,136.658
0.335,2.263,2.498,-497.314,36.316,53.589
0.052,1.885,1.691,-176.880,3.357,-19.653
-0.102,1.289,0.988,70.435,-57.495,-45.715
-0.115,0.826,0.583,233.093,-82.397,-46.326
-0.106,0.346,0.340,331.604,-83.862,-29.968
-0.153,-0.091,0.297,352.295,-63.599,-16.541
-0.101,-0.382,0.356,287.048,-18.494,-13.977
0.082,-0.486,0.445,166.260,31.677,-14.832
0.292,-0.493,0.518,37.354,53.528,-7.568
0.342,-0.463,0.589,-66.956,29.480,9.949
0.057,-0.310,0.766,-143.799,-16.479,28.076
-0.133,-0.015,1.075,-185.852,-31.189,36.621
-0.039,0.343,1.335,-180.969,-5.981,28.381
0.136,0.571,1.413,-127.991,21.179,9.338
0.151,0.645,1.353,-52.368,23.132,-7.202
0.070,0.580,1.196,15.930,9.460,-11.780
0.021,0.411,1.007,60.974,-0.732,-4.700
0.017,0.246,0.863,76.599,-3.052,0.183
0.037,0.108,0.777,70.007,-1.953,-1.709
0.043,0.005,0.747,52.856,-1.282,-2.747
0.031,-0.052,0.770,31.982,-2.197,-0.854
0.020,-0.065,0.835,10.742,-3.906,1.038
0.018,-0.030,0.919,-8.240,-3.967,0.854
