0.417,0.424,0.921,38.147,65.369,22.400
0.407,0.444,0.906,35.583,70.984,24.353
0.420,0.476,0.902,32.593,76.660,26.245
0.444,0.482,0.901,31.067,82.397,27.161
0.457,0.461,0.893,29.114,88.440,27.100
0.453,0.434,0.880,25.757,94.482,27.100
0.446,0.416,0.858,20.386,100.403,27.710
0.445,0.419,0.837,14.526,105.774,29.175
0.448,0.428,0.815,9.888,111.328,30.640
0.450,0.436,0.796,7.751,116.760,31.921
0.454,0.441,0.786,8.179,121.765,32.776
0.467,0.436,0.786,11.414,126.160,33.142
0.474,0.427,0.780,16.113,130.920,32.715
0.471,0.420,0.764,20.386,136.230,32.410
0.464,0.427,0.738,24.109,142.273,32.410
0.454,0.442,0.705,27.466,148.743,32.471
0.440,0.452,0.662,32.166,155.701,33.325
0.428,0.457,0.610,36.621,162.842,34.485
0.425,0.468,0.556,40.039,169.556,36.316
0.444,0.491,0.509,42.603,175.781,38.086
0.478,0.511,0.477,45.349,181.152,38.330
0.515,0.529,0.446,49.072,184.448,37.231
0.552,0.541,0.418,53.467,185.852,35.400
0.575,0.552,0.396,57.678,186.829,33.630
0.586,0.554,0.369,61.646,187.378,32.227
0.595,0.567,0.345,64.697,187.378,31.128
0.607,0.600,0.334,67.200,187.317,29.053
0.620,0.618,0.304,70.923,186.401,25.696
0.623,0.657,0.307,76.538,187.256,19.653
0.618,0.652,0.275,83.862,190.979,16.479
0.614,0.657,0.234,88.318,195.068,16.907
0.619,0.664,0.186,92.102,196.960,20.020
0.631,0.646,0.148,96.741,197.388,23.865
0.632,0.609,0.103,101.501,195.923,26.001
0.633,0.593,0.073,103.333,193.726,27.527
0.655,0.604,0.070,102.478,191.528,29.236
0.693,0.624,0.075,101.807,188.782,30.579
0.738,0.633,0.066,101.929,186.157,30.212
0.780,0.648,0.057,99.854,185.242,28.625
0.811,0.642,0.042,97.778,186.157,26.306
0.836,0.636,0.027,95.093,188.477,24.231
0.851,0.625,0.006,90.881,191.895,22.888
0.854,0.612,-0.018,87.708,196.655,22.461
0.838,0.599,-0.054,85.144,202.454,23.010
0.809,0.598,-0.094,82.947,207.520,23.865
0.794,0.606,-0.143,80.444,210.999,24.170
0.818,0.644,-0.172,76.721,213.989,22.766
0.844,0.688,-0.181,71.777,217.468,18.738
0.857,0.736,-0.193,67.993,220.581,12.695
0.853,0.775,-0.239,65.247,222.961,4.517
0.876,0.757,-0.409,61.279,225.586,-3.662
0.948,0.887,-0.576,44.373,223.755,-11.658
0.991,0.915,-0.566,32.654,211.609,-20.508
1.045,0.891,-0.591,33.081,197.510,-30.579
1.056,0.870,-0.625,29.480,178.589,-41.260
1.051,0.863,-0.622,27.710,160.217,-49.255
1.053,0.870,-0.633,24.780,143.127,-55.786
1.070,0.814,-0.667,22.644,125.000,-62.805
1.064,0.773,-0.681,20.081,105.835,-70.374
1.048,0.758,-0.706,14.648,85.632,-77.332
0.993,0.723,-0.657,7.446,64.636,-83.130
0.945,0.711,-0.641,1.709,45.349,-86.792
0.889,0.673,-0.620,-2.686,29.114,-90.454
0.851,0.659,-0.615,-6.226,18.127,-95.032
0.814,0.636,-0.615,-7.874,12.146,-100.403
0.786,0.613,-0.621,-8.240,9.583,-105.774
0.771,0.589,-0.611,-8.606,9.644,-109.619
0.754,0.561,-0.609,-8.728,10.620,-113.770
0.730,0.524,-0.603,-8.423,12.756,-119.019
0.708,0.484,-0.578,-8.545,16.052,-125.183
0.685,0.425,-0.563,-8.484,20.813,-131.470
0.665,0.366,-0.566,-8.667,26.855,-136.780
0.668,0.320,-0.562,-9.827,33.691,-139.038
0.669,0.277,-0.556,-12.085,41.199,-138.489

1.332,-0.506,0.576,-173.462,-102.112,-43.518
1.299,-0.619,0.603,-188.110,-86.182,-44.495
1.213,-0.722,0.692,-204.590,-72.021,-34.485
0.997,-0.510,0.711,-226.807,-62.073,-24.231
0.792,-0.336,0.683,-243.408,-54.871,-11.230
0.548,-0.161,0.857,-250.061,-48.767,5.127
0.351,0.142,0.848,-252.075,-46.570,13.611
0.519,0.029,0.662,-228.760,-38.391,12.756
0.833,-0.396,0.592,-193.298,-20.996,-5.066
1.070,-0.767,0.605,-172.058,-11.230,-26.672
1.201,-0.898,0.655,-168.579,-21.179,-25.452
1.203,-0.858,0.756,-170.898,-47.302,-2.869
1.003,-0.612,0.847,-170.349,-81.177,23.621
0.782,-0.346,0.851,-165.588,-110.229,42.969
0.547,-0.078,0.984,-160.400,-128.479,52.490
0.342,0.173,0.768,-164.307,-140.137,50.110
0.255,0.327,0.645,-175.171,-145.935,44.434
0.282,0.390,0.705,-181.213,-150.269,39.307
0.396,0.213,0.771,-176.147,-153.015,31.555
0.502,0.003,0.823,-173.645,-158.081,24.109
0.528,0.001,0.965,-177.307,-164.490,28.381
0.501,0.005,1.062,-177.795,-168.823,43.152
0.444,0.054,1.167,-175.537,-168.701,59.814
0.358,0.151,1.252,-168.335,-165.100,75.623
0.276,0.265,1.284,-154.785,-160.339,86.121
0.243,0.327,1.260,-138.550,-153.381,89.661
0.248,0.362,1.227,-121.887,-143.494,87.952
0.338,0.328,1.268,-101.929,-130.005,82.703
0.465,0.206,1.318,-76.782,-114.075,73.730
0.563,0.126,1.332,-56.702,-98.694,62.500
0.630,0.121,1.318,-42.542,-84.534,54.688
0.655,0.134,1.315,-31.128,-70.679,49.011
0.661,0.125,1.315,-21.912,-58.167,43.640
0.621,0.173,1.287,-19.531,-48.645,37.720
